year,org_short,utility_parent_company,utility_entity_matched,contributor_name,amount_usd,contribution_date,match_type
2025,DGA,NRG Energy,NRG Energy,NRG ENERGY INC.,25000,2025-10-07,entity_simplified
2025,DGA,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORPORATION,25000,2025-06-30,entity_simplified
2025,DGA,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORPORATION,25000,2025-09-15,entity_simplified
2025,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,25000,2025-06-18,entity_exact
2025,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,25000,2025-09-19,entity_exact
2025,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,25000,2025-06-03,entity_exact
2025,DLCC,Fortis,ITC Holdings,ITC HOLDINGS CORP,25000,2025-08-05,entity_exact
2025,GOPAC,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,25000,2025-11-06,entity_simplified
2025,GOPAC,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,25000,2025-11-06,entity_simplified
2025,GOPAC,Southern Company,Southern Company,SOUTHERN COMPANY,25000,2025-08-11,entity_exact
2025,GOPAC,Xcel Energy,Xcel Energy,XCEL ENERGY,25000,2025-08-26,entity_exact
2025,RAGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION SERVICES INC,25000,2025-05-27,entity_simplified
2025,RAGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER SERVICE CORPORATION,25000,2025-06-13,entity_simplified
2025,RAGA,Duke Energy,Duke Energy,DUKE ENERGY,25000,2025-03-28,entity_exact
2025,RAGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,25000,2025-08-25,entity_exact
2025,RAGA,Enbridge,Enbridge,"ENBRIDGE, INC.",25000,2025-06-18,entity_simplified
2025,RAGA,Enbridge,Enbridge,"ENBRIDGE, INC.",25000,2025-06-27,entity_simplified
2025,RAGA,NRG Energy,NRG Energy,NRG ENERGY INC,25000,2025-02-10,entity_simplified
2025,RAGA,NRG Energy,NRG Energy,NRG ENERGY INC,25000,2025-03-03,entity_simplified
2025,RAGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,25000,2025-04-30,entity_exact
2025,RAGA,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,25000,2025-01-14,entity_simplified
2025,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,25000,2025-02-14,entity_exact
2025,RGA,CenterPoint Energy,CenterPoint Energy,CENTERPOINT ENERGY INC,25000,2025-12-22,entity_simplified
2025,RGA,Fortis,ITC Holdings,ITC HOLDINGS CORPORATION,25000,2025-12-16,entity_simplified
2025,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,25000,2025-03-20,entity_word_boundary
2025,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,25000,2025-06-20,entity_word_boundary
2025,RGA,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORPORATION,25000,2025-11-25,entity_simplified
2025,RSLC,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER SERVICE CORPORATION,25000,2025-06-13,entity_simplified
2025,RSLC,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER SERVICE CORPORATION,25000,2025-06-13,entity_simplified
2025,RSLC,Duke Energy,Duke Energy,DUKE ENERGY - KYOH,25000,2025-02-28,entity_simplified
2025,RSLC,NRG Energy,NRG Energy,NRG ENERGY INC.,25000,2025-02-19,entity_simplified
2025,RSLC,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,25000,2025-02-19,entity_simplified
2025,RSLC,Vistra Energy,Vistra Energy,VISTRA OPERATIONS COMPANY LLC,25000,2025-05-23,entity_word_boundary
2025,DAGA,PG&E Corp,PACIFIC GAS AND ELECTRIC COMPANY,PACIFIC GAS AND ELECTRIC COMPANY IN-KIND,21656,2025-05-12,entity_simplified
2025,DGA,CenterPoint Energy,CenterPoint Energy Service,"CENTERPOINT ENERGY SERVICE COMPANY, LLC",20000,2025-08-28,entity_simplified
2025,DGA,Constellation,Constellation Energy (post spinoff 2022),"CONSTELLATION ENERGY GROUP, INC.",20000,2025-05-12,entity_simplified
2025,DGA,NiSource,Nisource Corporate Services,NISOURCE CORPORATE SERVICES,20000,2025-01-15,entity_exact
2025,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,20000,2025-03-05,entity_simplified
2025,RSLC,Calpine,Calpine,CALPINE CORPORATION,20000,2025-03-25,entity_word_boundary
2025,RSLC,Essential Utilities,Peoples Natural Gas,PEOPLES NATURAL GAS CO LLC,20000,2025-02-21,entity_simplified
2025,RSLC,Vistra Energy,Vistra Energy,VISTRA OPERATIONS COMPANY LLC,20000,2025-03-04,entity_word_boundary
2025,DAGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,15000,2025-03-17,entity_exact
2025,DAGA,National Rural Electric Cooperative Association,National Rural Electric Cooperative Association,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION,15000,2025-07-25,entity_exact
2025,DGA,NextEra,NextEra,NEXTERA ENERGY POINT BEACH LLC,15000,2025-05-13,entity_word_boundary
2025,DGA,NRG Energy,NRG Energy,NRG ENERGY INC.,15000,2025-05-29,entity_simplified
2025,DLCC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,15000,2025-02-03,entity_exact
2025,DLCC,NRG Energy,NRG Energy,NRG ENERGY INC.,15000,2025-10-14,entity_simplified
2025,GOPAC,Emera,Tampa Electric,TECO ENERGY/ TAMPA ELECTRIC COMPANY,15000,2025-01-27,entity_simplified
2025,RAGA,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,15000,2025-10-27,entity_simplified
2025,RAGA,PPL Corporation,LGandE and KU Services,LGANDE AND KU SERVICES COMPANY,15000,2025-10-28,entity_simplified
2025,RAGA,Berkshire Hathaway Energy,MidAmerican Energy,MIDAMERICAN ENERGY COMPANY,15000,2025-03-25,entity_simplified
2025,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,15000,2025-03-28,entity_word_boundary
2025,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,15000,2025-03-11,entity_exact
2025,RSLC,Duquesne Light Company,Duquesne Light Company,DUQUESNE LIGHT COMPANY,15000,2025-05-13,entity_exact
2025,RSLC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,15000,2025-02-20,entity_exact
2025,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,13000,2025-01-09,entity_word_boundary
2025,DAGA,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,10000,2025-11-18,entity_simplified
2025,DGA,AES Corporation,AES Corporation,AES CORPORATION,10000,2025-10-21,entity_exact
2025,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2025-09-23,entity_exact
2025,DGA,CenterPoint Energy,CenterPoint Energy Service,"CENTERPOINT ENERGY SERVICE COMPANY, LLC",10000,2025-12-17,entity_simplified
2025,DGA,NiSource,Columbia Gas of Pennsylvania,COLUMBIA GAS OF PENNSYLVANIA,10000,2025-05-09,entity_exact
2025,DGA,NiSource,Columbia Gas of Virginia,COLUMBIA GAS OF VIRGINIA,10000,2025-10-27,entity_exact
2025,DGA,Constellation,Constellation Energy (post spinoff 2022),"CONSTELLATION ENERGY GROUP, INC.",10000,2025-08-11,entity_simplified
2025,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,10000,2025-08-29,entity_exact
2025,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,10000,2025-04-14,entity_word_boundary
2025,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,10000,2025-07-21,entity_word_boundary
2025,DGA,Berkshire Hathaway Energy,Pacificorp,PACIFICORP,10000,2025-05-09,entity_exact
2025,DGA,Portland General Electric,Portland General Electric,PORTLAND GENERAL ELECTRIC COMPANY,10000,2025-07-07,entity_simplified
2025,DGA,Southwest Gas,Southwest Gas,SOUTHWEST GAS,10000,2025-12-01,entity_exact
2025,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,10000,2025-08-20,entity_exact
2025,DLCC,NRG Energy,NRG Energy,NRG ENERGY INC.,10000,2025-03-31,entity_simplified
2025,GOPAC,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER AEP,10000,2025-01-22,entity_simplified
2025,GOPAC,Pinnacle West Capital,APS,APS,10000,2025-05-27,entity_word_boundary
2025,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,10000,2025-03-19,entity_exact
2025,GOPAC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,10000,2025-11-07,entity_word_boundary
2025,GOPAC,NiSource,Northern Indiana Public Service Company,NORTHERN INDIANA PUBLIC SERVICE COMPANY,10000,2025-12-30,entity_exact
2025,GOPAC,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,10000,2025-09-16,entity_exact
2025,GOPAC,Emera,Tampa Electric,TECO ENERGY/ TAMPA ELECTRIC COMPANY,10000,2025-03-18,entity_simplified
2025,RGA,NextEra,NextEra,NEXTERA ENERGY TRANSMISSION CORPORATION,10000,2025-01-10,entity_word_boundary
2025,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,10000,2025-03-28,entity_word_boundary
2025,RSLC,Emera,Tampa Electric,TAMPA ELECTRIC COMPANY,10000,2025-01-29,entity_simplified
2025,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,7500,2025-12-30,entity_simplified
2025,RGA,Ameren,Ameren,AMEREN MISSOURI COMPANY,7500,2025-11-11,entity_word_boundary
2025,RSLC,Emera,Tampa Electric,TAMPA ELECTRIC COMPANY,7500,2025-01-31,entity_simplified
2025,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE - IN-KIND,6947,2025-03-24,entity_simplified
2025,DGA,Exelon,Baltimore Gas and Electric,BALTIMORE GAS   ELECTRIC COMPANY,5000,2025-05-21,entity_simplified
2025,DLCC,Xcel Energy,Xcel Energy,XCEL ENERGY,5000,2025-08-25,entity_exact
2025,GOPAC,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER AEP,5000,2025-10-16,entity_simplified
2025,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,5000,2025-11-05,entity_exact
2025,RAGA,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,5000,2025-10-28,entity_simplified
2025,RAGA,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,5000,2025-12-30,entity_simplified
2025,RGA,AES Corporation,AES Clean Energy,AES CLEAN ENERGY,5000,2025-06-02,entity_exact
2025,RGA,Fortis,ITC Midwest LLC,ITC MIDWEST LLC,5000,2025-07-15,entity_exact
2025,RGA,NiSource,Nisource Corporate Services,NISOURCE CORPORATE SERVICES COMPANY,5000,2025-12-31,entity_simplified
2025,RGA,Northwestern Energy,Northwestern Energy Montana Employee PAC,NORTHWESTERN ENERGY MONTANA EMPLOYEE PAC,5000,2025-05-27,entity_exact
2025,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2025-03-11,entity_exact
2025,RSLC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,5000,2025-02-20,entity_exact
2025,RSLC,PPL Corporation,LGandE and KU Services,LGANDE AND KU SERVICES COMPANY,5000,2025-06-23,entity_simplified
2025,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,5000,2025-05-15,entity_word_boundary
2025,RSLC,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORPORATION,5000,2025-01-09,entity_simplified
2025,RGA,Southern Company,Georgia Power,GEORGIA POWER COMPANY - IN-KIND,3306,2025-03-20,entity_simplified
2025,DAGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,2500,2025-06-02,entity_word_boundary
2025,RGA,OGE Energy Corp,OGE Energy,OGE ENERGY CORPORATION,2500,2025-05-29,entity_simplified
2025,RSLC,Duke Energy,Duke Energy,DUKE ENERGY - KYOH,2500,2025-06-05,entity_simplified
2025,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,2500,2025-01-17,entity_word_boundary
2025,RSLC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,950,2025-05-19,entity_simplified
2025,RGA,AES Corporation,AES Clean Energy,AES CLEAN ENERGY,500,2025-10-07,entity_exact
2025,RGA,Berkshire Hathaway Energy,Berkshire Hathaway Energy,BERKSHIRE HATHAWAY ENERGY COMPANY,500,2025-11-05,entity_simplified
2025,RGA,OGE Energy Corp,OGE Energy,OGE ENERGY CORPORATION,500,2025-09-30,entity_simplified
2025,RGA,Vistra Energy,Vistra Energy,VISTRA OPERATIONS COMPANY LLC,500,2025-09-30,entity_word_boundary
2025,RGA,Vistra Energy,Vistra Energy,VISTRA OPERATIONS COMPANY LLC,500,2025-10-01,entity_word_boundary
2025,RGA,Vistra Energy,Vistra Energy,VISTRA OPERATIONS COMPANY LLC,500,2025-10-13,entity_word_boundary
2025,DLCC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,300,2025-06-27,entity_exact
2025,DLCC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,300,2025-09-23,entity_exact
2025,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,300,2025-07-16,entity_exact
2025,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,300,2025-09-03,entity_exact
2025,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,300,2025-10-06,entity_exact
2024,DGA,Avangrid,Avangrid,AVANGRID INC.,250000,2024-04-19,entity_simplified
2024,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,250000,2024-01-11,entity_word_boundary
2024,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,250000,2024-11-06,entity_word_boundary
2024,DGA,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES CO,250000,2024-02-05,entity_simplified
2024,RGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER COMPANY INC,250000,2024-04-16,entity_simplified
2024,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,250000,2024-11-06,entity_word_boundary
2024,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,150000,2024-09-04,entity_exact
2024,RGA,Southern Company,Southern Company Services,SOUTHERN COMPANY SERVICES INC,150000,2024-11-25,entity_simplified
2024,RSLC,Duke Energy,Duke Energy Business Services,DUKE ENERGY BUSINESS SERVICES LLC,150000,2024-09-04,entity_simplified
2024,GOPAC,Dominion Energy,Dominion Energy,DOMINION ENERGY,125000,2024-04-08,entity_exact
2024,RAGA,Dominion Energy,Dominion Energy,DOMINION ENERGY,125000,2024-12-23,entity_exact
2024,DGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER,100000,2024-02-14,entity_exact
2024,DGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC.,100000,2024-03-04,entity_simplified
2024,DGA,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,100000,2024-06-28,entity_simplified
2024,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,100000,2024-11-04,entity_exact
2024,DGA,Exelon,Exelon Business Services,EXELON BUSINESS SERVICES,100000,2024-10-15,entity_exact
2024,DGA,NRG Energy,NRG Energy,NRG ENERGY INC.,100000,2024-08-05,entity_simplified
2024,DGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,100000,2024-02-09,entity_exact
2024,DLCC,Avangrid,Avangrid PAC,AVANGRID PAC,100000,2024-05-21,entity_exact
2024,DLCC,Dominion Energy,Dominion Energy,DOMINION ENERGY,100000,2024-02-16,entity_exact
2024,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,100000,2024-02-27,entity_simplified
2024,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,100000,2024-05-17,entity_exact
2024,RAGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,100000,2024-01-03,entity_word_boundary
2024,RAGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,100000,2024-11-06,entity_word_boundary
2024,RGA,Berkshire Hathaway Energy,Berkshire Hathaway Energy,BERKSHIRE HATHAWAY ENERGY COMPANY,100000,2024-08-27,entity_simplified
2024,RGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC,100000,2024-02-07,entity_simplified
2024,RGA,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,100000,2024-06-28,entity_simplified
2024,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,100000,2024-10-08,entity_exact
2024,RGA,Berkshire Hathaway Energy,MidAmerican Energy,MIDAMERICAN ENERGY COMPANY,100000,2024-06-25,entity_simplified
2024,RGA,NRG Energy,NRG Energy,NRG ENERGY INC,100000,2024-12-02,entity_simplified
2024,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,100000,2024-01-26,entity_exact
2024,RGA,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,100000,2024-01-29,entity_simplified
2024,RSLC,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION SERVICES INC,100000,2024-05-20,entity_simplified
2024,RSLC,Avangrid,Avangrid,AVANGRID,100000,2024-05-01,entity_exact
2024,RSLC,Calpine,Calpine,CALPINE CORPORATION,100000,2024-02-27,entity_word_boundary
2024,RSLC,Dominion Energy,Dominion Energy Services,"DOMINION ENERGY SERVICES, INC.",100000,2024-02-13,entity_simplified
2024,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,100000,2024-11-07,entity_word_boundary
2024,DLCC,NextEra,NextEra,NEXTERA ENERGY RESOURCES,75000,2024-01-30,entity_word_boundary
2024,DLCC,NextEra,NextEra,NEXTERA ENERGY RESOURCES,75000,2024-11-12,entity_word_boundary
2024,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,75000,2024-11-07,entity_word_boundary
2024,RSLC,Vistra Energy,Vistra Corporate Services,"VISTRA CORPORATE SERVICES COMPANY, AS AGENT",75000,2024-01-30,entity_simplified
2024,RSLC,Berkshire Hathaway Energy,MidAmerican Energy,MIDAMERICAN ENERGY COMPANY,70000,2024-06-03,entity_simplified
2024,GOPAC,Dominion Energy,Dominion Energy,DOMINION ENERGY,65000,2024-11-25,entity_exact
2024,RSLC,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",65000,2024-12-31,entity_simplified
2024,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE - IN-KIND,53864,2024-07-15,entity_simplified
2024,DAGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,50000,2024-11-06,entity_word_boundary
2024,DAGA,PG&E Corp,PACIFIC GAS AND ELECTRIC COMPANY,PACIFIC GAS AND ELECTRIC COMPANY,50000,2024-06-25,entity_exact
2024,DAGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",50000,2024-12-27,entity_simplified
2024,DGA,AES Corporation,AES Corporation,AES CORPORATION,50000,2024-08-05,entity_exact
2024,DGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORP SERVICES INC.,50000,2024-05-20,entity_simplified
2024,DGA,Pinnacle West Capital,Arizona Public Service,ARIZONA PUBLIC SERVICE,50000,2024-03-13,entity_exact
2024,DGA,Avangrid,Avangrid,AVANGRID INC.,50000,2024-05-16,entity_simplified
2024,DGA,Avangrid,Avangrid,AVANGRID INC.,50000,2024-10-25,entity_simplified
2024,DGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC.,50000,2024-05-29,entity_simplified
2024,DGA,Fortis,ITC Holdings,ITC HOLDINGS CORPORATION,50000,2024-02-26,entity_simplified
2024,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,50000,2024-07-29,entity_word_boundary
2024,DGA,NRG Energy,NRG Energy,NRG ENERGY INC.,50000,2024-10-01,entity_simplified
2024,DGA,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORPORATION,50000,2024-10-02,entity_simplified
2024,DGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",50000,2024-10-01,entity_simplified
2024,DGA,Alta Gas,Washington Gas Light Company,WASHINGTON GAS LIGHT COMPANY,50000,2024-05-30,entity_exact
2024,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,50000,2024-06-11,entity_exact
2024,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,50000,2024-09-24,entity_exact
2024,DLCC,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,50000,2024-09-18,entity_simplified
2024,DLCC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,50000,2024-01-26,entity_exact
2024,GOPAC,Pinnacle West Capital,APS,APS,50000,2024-07-26,entity_word_boundary
2024,GOPAC,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,50000,2024-01-31,entity_simplified
2024,GOPAC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,50000,2024-11-06,entity_word_boundary
2024,RAGA,OGE Energy Corp,OGE Energy,OGE ENERGY CORP.,50000,2024-02-15,entity_simplified
2024,RGA,AES Corporation,AES United States,AES UNITED STATES,50000,2024-10-16,entity_exact
2024,RGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION SERVICES INC,50000,2024-05-24,entity_simplified
2024,RGA,Entergy,Entergy,ENTERGY CORPORATION,50000,2024-06-28,entity_word_boundary
2024,RGA,Fortis,ITC Holdings,ITC HOLDINGS CORPORATION,50000,2024-09-18,entity_simplified
2024,RGA,OGE Energy Corp,OGE Energy,OGE ENERGY CORPORATION,50000,2024-01-09,entity_simplified
2024,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,50000,2024-02-05,entity_exact
2024,RSLC,Dominion Energy,Dominion Energy Services,"DOMINION ENERGY SERVICES, INC.",50000,2024-08-08,entity_simplified
2024,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,50000,2024-09-05,entity_word_boundary
2024,RSLC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,50000,2024-02-07,entity_exact
2024,RSLC,Essential Utilities,Peoples Natural Gas,PEOPLES NATURAL GAS CO LLC,50000,2024-11-01,entity_simplified
2024,RSLC,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORPORATION,50000,2024-12-17,entity_simplified
2024,RSLC,Vistra Energy,Vistra Corporate Services,"VISTRA CORPORATE SERVICES COMPANY, AS AGENT",50000,2024-08-02,entity_simplified
2024,GOPAC,Pinnacle West Capital,APS,APS,35000,2024-01-09,entity_word_boundary
